jobName	bossName	cityName	brandName	job_url	if_contact	if_continue_contact	dialogue_content	boss_content	number
天府广场/贷款专员  纯无责3500+通提50%	赵女士	成都	四川蜀融时代商务...	https://www.zhipin.com/job_detail/10efa2d360fd2ad21HN80tW6E1NU.html?lid=aLEmRmrqrvz.search.261&securityId=91kQaT5Kb7yFW-F1wDxdH1ebIZ4b1pv1o3tHSOrzF6pTAqOLMY1iN5jAQpziCk7xJbzOYkBlVeD92wiBG_fxe6LIeLuWqLuxtXM94bxvbhMcusMS5Bq7wIYe1D5zj7pohOIaQCrFKBbNiA~~	1.0	0.0			
行政班销售/银行贷款客户经理	赵女士	成都	蓉诚易商务信息	https://www.zhipin.com/job_detail/54381b4a92cbf2851XZ_39W9EVRU.html?lid=aLEmRmrqrvz.search.271&securityId=onVNrD7a1d7V4-F1aBiLAZnfy_8R7sHNRE1ifoLEOiiEQJgK1sktAeTy_THJ7GHToq1RSelhVEwu7N9ENiRoeWbD7NL2s6zyF1JPb12tpqgfHKEKdSuclxULKWpgBtCClDJRL0FAk_Wk	1.0	1.0			
信用卡网贷逾期、债务优化（可居家高提成）	张海柱	成都	胜华道债务优化	https://www.zhipin.com/job_detail/547290a8f1396bbf1Hx43NW9EldZ.html?lid=aLEmRmrqrvz.search.281&securityId=3HmgbqFcNed7_-5183l6UgrSzt4m-iXuvfHt6cTpqVHqarYB8sO7qJa_2PU2BE-5n10MlGhsp6wYWUU_yx1mClY0Kmq6yEgK5nkw17sivi9n6B7B_I0xJaBR_gCvirKv1A_SGMfFwXwh0BuSbrh8C79tFHlym94HPBFx-EVcrShgZIwK_Q~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n你与该职位竞争者PK情况\n共人投递，你超过竞争者\n优秀竞争者会，建议你\n查看详细分析\n昨天 11:59\n你好，我们公司是帮客户处理个人信用卡、网贷、信贷的债务停息挂账，做债务重组的。\n目前全国的负债率高，很多人都面临逾期还不上自己的债务，公司的业务是帮客户停掉违约金、利息、罚息\n停掉利滚利、还不清的负债\n停掉电话、上门催收\n做免息分期最长可做60期\n防止客户被起诉、规避客户所有的法律风险\n看看什么时候方便，加V详细沟通。\n我想要一份您的附件简历，您是否同意\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n我想要和您交换微信，您是否同意\n为保障您的安全建议在平台内沟通，微信沟通中需特别保护您的个人信息，谨防受骗。\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定	你好，我们公司是帮客户处理个人信用卡、网贷、信贷的债务停息挂账，做债务重组的。\n目前全国的负债率高，很多人都面临逾期还不上自己的债务，公司的业务是帮客户停掉违约金、利息、罚息\n停掉利滚利、还不清的负债\n停掉电话、上门催收\n做免息分期最长可做60期\n防止客户被起诉、规避客户所有的法律风险\n看看什么时候方便，加V详细沟通。\n我想要一份您的附件简历，您是否同意\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n我想要和您交换微信，您是否同意\n为保障您的安全建议在平台内沟通，微信沟通中需特别保护您的个人信息，谨防受骗。\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n	
企业贷款客户经理（税票贷产品）	何女士	成都	成都快易代商务咨询	https://www.zhipin.com/job_detail/152fd43f80234aa11Hd83929FVtZ.html?lid=aLEmRmrqrvz.search.291&securityId=U38JuVTOkXf26-r1Oz5U23Cc7kAgypHcgx1_Dhs-4Um7Dg6Z6V4zlRvjpB8FFW84U0EvAQ12dM4X6thmPwNkle71UiRmTNkiuqRfazPT8Qba_Immb3NbjJUvOcmEOZDI2jgFZy61IBlrkg~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n你与该职位竞争者PK情况\n共人投递，你超过竞争者\n优秀竞争者会，建议你\n查看详细分析\n11:05\n您是否接受此工作地点?\n梦魔方广场A座(成都成华区梦魔方广场A座1303)\n暂不考虑可以接受\n你好可以的 你先看下位置\n11:58\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n14:28\n对方已同意，您的附件简历已发送给对方\n15228554693\n何女士的手机号\n15228554693\n复制手机号\n对方已查看您的附件简历	你好可以的 你先看下位置\n	15228554693.0
贷款无责6K （60%）高提 告别电销 不打电话	杨女士	成都	鑫昇网	https://www.zhipin.com/job_detail/0b50c1dfc14723611HN-2t2_EFVW.html?lid=aLEmRmrqrvz.search.301&securityId=A1887ZkAQ4F8i-H1cvviPB2fmPtNX7rxai3Yhw9UyzVzsCZVrwczWKHfGe-fRuo06-62AwP6CjPPpZdyRPylDrS5vQOyvGqMaqyvzfKxqJfiZi2sNyTjoaB9SNeDGAeTO4gr2WZxzMe0YBkp9q0X7Ad5KSClOGMU3I7ds0t3opcK0KKiMA~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n你好啊，方便发一份简历过来吗\n12:00\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n老板您好，我很想跟您聊聊贷款无责6K （60%）高提 告别电销 不打电话职位的详细情况，已将我的电话发送给您了，方便的话可以随时电话联系我，盼回复～\n14780116461\n杨女士的手机号\n14780116461\n复制手机号\n您已与杨女士交换电话\n对方已同意，您的附件简历已发送给对方\n对方已查看您的附件简历\n工作内容：\n主要接待公司客服部邀约的上门客户;(拒绝白名单，都是意向性客户)，了解和分析客户情况，制定资金方案; 偶尔也要审核他的资料 电话邀约过来签约（都是后台已申请的客户）主要接待上门客户哈\n有疑问都可以问我哦	你好啊，方便发一份简历过来吗\n工作内容：\n主要接待公司客服部邀约的上门客户;(拒绝白名单，都是意向性客户)，了解和分析客户情况，制定资金方案; 偶尔也要审核他的资料 电话邀约过来签约（都是后台已申请的客户）主要接待上门客户哈\n有疑问都可以问我哦\n\n	14780116461.0
金融信贷专员	蒋先生	成都	金信时代	https://www.zhipin.com/job_detail/6c7d60f04c84385d1Hd93tW8F1NT.html?lid=aLEmRmrqrvz.search.311&securityId=xaWsEDRC8hLp7-p1bKCLsQSn3vHRcL83alqsUQnhi1v823OWRzGWeDF5uzbuM-b1ZwCjtMXXfHEWVnzqzkbjTEw-g7teq1FrJTC13W9-LR2laOsQnmNaq_7XUPxjoiCgioY4pGR9wCQJUw~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n11:31\n可以的\n我们这边工作主要负责客户前端的审核邀约工作 不负责销售工作哈\n试用期无责底薪3800 转正有责底薪5300（3800无责+1500有责） 提成是下款的1~2% 绩效是来一个客户就是30~50元 综合1.5w+\n12:03\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n19048070691\n蒋先生的手机号\n19048070691\n复制手机号\n对方已同意，您的附件简历已发送给对方\n对方已查看您的附件简历\n你可以先看一下岗位简介 看一下你个人能否接受电话销售类型工作	可以的\n我们这边工作主要负责客户前端的审核邀约工作 不负责销售工作哈\n试用期无责底薪3800 转正有责底薪5300（3800无责+1500有责） 提成是下款的1~2% 绩效是来一个客户就是30~50元 综合1.5w+\n你可以先看一下岗位简介 看一下你个人能否接受电话销售类型工作\n	19048070691.0
金融信贷专员	邓女士	成都	成都快翼融	https://www.zhipin.com/job_detail/e738360aabffe15e1XZ609u7FlRQ.html?lid=aLEmRmrqrvz.search.351&securityId=KT_7psClemlGR-i1y8u0LQoxto18owKjgekbONIHn-pEPRWY_jwAJJd_y2Y9vJRxINrmqOdSmp1d2GROOxQv4CafosXLYiuXKpKV8JID1XsQgXgpIdg264SX_BWLztr32vK32gW-0bj30BQ~	1.0	0.0			
双休+高提成+社保+无责底薪贷款专员	魏女士	成都	成都川都汇商务信...	https://www.zhipin.com/job_detail/7713664172d2aecf1HJ-0tm4F1tQ.html?lid=aLEmRmrqrvz.search.381&securityId=UZPqpWeNxspvp-u1HU2u2UE142nBXp7lFNCA_NOoDAJg7vs3A303x5k_GFiq8epwHbHTo1X_HKdEefP6Sq4seGh3XP4j3iLYnc92CHRvwlJs_Gbd1vMoXCZVWq_kOhYVlioDd2WfDrGDqlg~	1.0	0.0			
【4500底薪】【无通时通量】贷款销售顾问	张洁	成都	大树普惠科技	https://www.zhipin.com/job_detail/3ebb90c3d17cccec1HF63tW9GVBZ.html?lid=aLEmRmrqrvz.search.411&securityId=82w8gAfVpkBlQ-r1MM9NKJTsr-QDf5D28E5tyQjt4NJBWLl2f1tZwssv4mbrU2Zoah-w3ckVKXD5PfNWG2LXkp9haTX6NZ-EK8vRNynJf5SpALNAC60L1tuYWBwWetZWVYKUc3QG2XRuZw~~	1.0	0.0			
急聘7-10K权证信贷专员+朝九晚六双休+社保	汤女士	成都	牛邦邦	https://www.zhipin.com/job_detail/ec980ac294ebce9c1XN9292_F1ZX.html?lid=aLEmRmrqrvz.search.421&securityId=4wM6hfAaj4FPI-L1Ds1FFz-ZWAQ3Vr8NhgEHPuM8nHrBWSN0Eh6TEPhueuSJDlF9ZMAMnsuxdHvJH8ev9AcKfbW3VXKJTIdpHWWP8wfKd8u8U2LDn_qQ22wBCoImcPrWQoox0w2vK6r7Iw~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n昨天 11:05\n你好\n昨天 12:06\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送	你好\n	
带薪年假/贷款销售/8k起/双休不加班	杨女士	成都	四川玖和融创信息科技	https://www.zhipin.com/job_detail/fb9ba782c8324c821Hd43Ny7FVdW.html?lid=aLEmRmrqrvz.search.431&securityId=BgkOKUbaivwrk-E1frq1FuAfAOq5oxbm0zhJYxJpGyIQiyXSJkHuJqTvCPuEiQoqyg35D3_ahNvmKUTT5OsNd6NIVjS45l2g2cf76HYv0vTxjWHQ3WSungiFlTZKk_lGsrfKC5OrP1ePNg~~	1.0	0.0			
信贷大客户经理	刘毅	成都	博鑫汇	https://www.zhipin.com/job_detail/19a25dcb4943fbc41Hx_2t26EVZX.html?lid=aLEmRmrqrvz.search.451&securityId=heS3WhnLUBYEL-S1HqgTT-T0QF5DR6o1Q35ffnbT5fCb8XKR-3j-YLFMS-fsf8HMSXcjszYv0UyUng4iBXXro20CB0pXOdhZoKDFp74MJU1lnPaGPZE8_jHEU9KjT41VcAuadgl5rp4amg~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n昨天 12:07\nBoss还没查看你的消息？\n设置后Boss上线优先查看你的消息\n1312万求职者使用后得到反馈\n设置优先提醒Boss\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n10:32\n[挥手] 你好啊，可以聊一聊~	[挥手] 你好啊，可以聊一聊~\n	
信贷专员	田先生	成都	成都富美津商业管理	https://www.zhipin.com/job_detail/be780427bdb2c72e1HNz3Nq8FFdX.html?lid=aLEmRmrqrvz.search.481&securityId=3JPok2ATytSdR-l14m7YGo5107G_tgoyX7zxc61kzG33m1R3E8f-OVwbw38Csk7UiZWc1hRP3SvQhvGLsD332dlOfm6tvTli-3PXph6VISUcQuKC56A5nIZa3BueUOYfNm6I95RaiIQvkWA~	2.0	0.0			
15号发薪+信贷专员+带薪年假半个月	陈女士	成都	志鑫融	https://www.zhipin.com/job_detail/c99b3bbe41af0be01Hx529u_ElFS.html?lid=aLEmRmrqrvz.search.491&securityId=8lJ6ucXiykw5--81dKrTHfSj2IV1pduuJE26i-39unsTXiD54_UAbUAX9ZKBXaG4Qdd9wWZpHpJmrXbgzXI2Fr3ZFJVUF_kDuk25aofQIW7lM2wWjRy8hqMkF0W2jm3_bOlITDjZjajNz0U~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n你好，可以的\n工作内容：公司在各大平台投放广告获客，有需求的顾客在平台提交申请，我们再联系这些顾客核实信息，顾客也会到公司了解，我们负责接待\n无责4200+提成，无责底薪正常上班就有，无任何考核，真实有效\n可以接受吗\n12:09\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n15328831205\n陈女士的手机号\n15328831205\n复制手机号\n对方已同意，您的附件简历已发送给对方\n可以的\n14:00\n您是否接受此工作地点?\n成都商会大厦A座(成都锦江区成都商会大厦A座13楼1302-1)\n暂不考虑可以接受\n有不清楚的吗	你好，可以的\n工作内容：公司在各大平台投放广告获客，有需求的顾客在平台提交申请，我们再联系这些顾客核实信息，顾客也会到公司了解，我们负责接待\n无责4200+提成，无责底薪正常上班就有，无任何考核，真实有效\n可以接受吗\n可以的\n有不清楚的吗\n	15328831205.0
信贷审核 周末双休	刘女士	成都	成希亿融	https://www.zhipin.com/job_detail/bf353403cc2aac841Hx43tq6FlFX.html?lid=aLEmRmrqrvz.search.541&securityId=Lm7PhMMj85j7R-D1T6O58CgbTQBQnOBPbM_Q6odq3SSyYlUsOc5YxmLGlqMVyisHmdbBZ64wLlgqodyQ53GYtp1f9nc8N8RriBfUyah8_OjiBp5Fi3eriYDQ2fiIzT6gY--BPB1Ro9vIHQ~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n哈喽，方面发一份简历过来看看是否合适吗？\n你好呀~找到工作了吗~可以了解一下我们公司~目前 高提成 高收入 周末双休 六险一金 的岗位哦~公司氛围超好~\n12:12\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n13:32\n对方已同意，您的附件简历已发送给对方\n18328119687\n刘女士的手机号\n18328119687\n复制手机号	哈喽，方面发一份简历过来看看是否合适吗？\n你好呀~找到工作了吗~可以了解一下我们公司~目前 高提成 高收入 周末双休 六险一金 的岗位哦~公司氛围超好~\n	18328119687.0
银行贷款顾问+双休+保底6k	张女士	成都	四川跃玖信息	https://www.zhipin.com/job_detail/eb2c6b79f49b46221HN83t61FFZT.html?lid=aLEmRmrqrvz.search.551&securityId=mFnW9xCIJwJ9B-r1Dn4fy4UQidSyYBe-f9wGaL4xuH2p2uUvoJubmxwWviUtR7s8Y_GmKWPQC52CoyW2rqgLxT-RWUfhHEbfDjPCoDtQXWGIF6IrO8iqrMqMUgEnz6ah65YAW00Bj8Bz	1.0	1.0	您好，公司目前行业前列，平台大，资源有保障，双休不加班，均1.3万左右，方便聊下吗？\n09-15 15:41\n双休！！双休！！您好，主要针对有资金需求的客户，行业比较有发展前景，氛围也不错，有兴趣了解一下吗？\n昨天 12:13\n你好~\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送	您好，公司目前行业前列，平台大，资源有保障，双休不加班，均1.3万左右，方便聊下吗？\n双休！！双休！！您好，主要针对有资金需求的客户，行业比较有发展前景，氛围也不错，有兴趣了解一下吗？\n	
金融信贷专员	李先生	成都	成都锦烽宇商务信...	https://www.zhipin.com/job_detail/eb0c9740efb2c75a1Hx73t68GFZS.html?lid=aLEmRmrqrvz.search.561&securityId=OPB4Poc3Kv95Z-P1anp5GovfZClctk-efPX6rat3qoxflP4HN83HeXP-mKRPPvUmD49oBnEur9-kw6WwTxVOiZwk1eLaLiwcTexvc6RPpTtZ0zCS_DokQ_DAaUG4_gIod-ihfz5BYjHe9b4~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n想了解哪方面呢\n12:17\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n15828370119\n李先生的手机号\n15828370119\n复制手机号\n需要少量的打10-20个电话能接受吗 公司提供意向客户名单	想了解哪方面呢\n需要少量的打10-20个电话能接受吗 公司提供意向客户名单\n	15828370119.0
4K贷款销售/提成50%/双休不加班	谭女士	成都	元圈智能科技	https://www.zhipin.com/job_detail/eb3e480fb7902f9c1Hx43t-8E1VX.html?lid=aLEmRmrqrvz.search.571&securityId=MjMkrJ-moc2wb-V1K6RV2ooD_vm0-vgvNwmxhi1czzk7U7pvN94uCJ0l9uLztvFcqaG8ezEy15hhNMVOxrBLNOJj_oqe9AJe89pMnvRWqGbQlr3pDRG4K3Mtbe6tNxobPgEGbidqUKdgBw~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n你好呀 看了你的简历之前是有过贷款行业经验的是吗？\n12:19\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n14:10\n18782152643\n谭女士的手机号\n18782152643\n复制手机号\n对方已同意，您的附件简历已发送给对方\n对方已查看您的附件简历\n14:16\n这个岗位主要是电话沟通客户 邀约客户到公司面谈后出具贷款方案  后续有专门的人带着客户去银行办理的  工作内容能够接受吗	你好呀 看了你的简历之前是有过贷款行业经验的是吗？\n这个岗位主要是电话沟通客户 邀约客户到公司面谈后出具贷款方案  后续有专门的人带着客户去银行办理的  工作内容能够接受吗\n	18782152643.0
信贷专员（5000底薪/月入过万）	杨女士	成都	金领地	https://www.zhipin.com/job_detail/9b7bfdd7322a71fe1Hd_3tW4EFNY.html?lid=aLEmRmrqrvz.search.591&securityId=1arZgQlPuLumv-S1TqtDHocnC7jNPRe3ohpWG1tEaG98e-EQBvv3eBSf7tx3T-quPAvuXxP1WQfEkaKfuPn4HiBrvG5bHyMoBGkcg5KwkuF6j2n7T0uXtTX8TZqUp8clqo-Pgx4L9MwRWg~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n昨天 11:47\n我们是做贷款融资方面的，帮助客户从银行或金融机构顺利融资，数据来源都是客户从网上主动申请，负责电话回访邀约，不需要打白名单，底薪5000，提成10-42，可以过来了解一下\n昨天 12:22\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n昨天 14:36\n对方已同意，您的附件简历已发送给对方\n对方已查看您的附件简历\n底薪五千 包含无责四千 一千绩效 开单就会有一千 提成10-42\n固定单休周六 上班时间9：30:-18:00 周天上班时间十点 午休12:20-14:00\n进行客户的邀约、谈判、签约\n银行信用贷款及抵押贷款模式，公司提供优质客户资源，客户均是在平台或推广渠道主动申请意向客户。\n需要给你约个面试过来看看吗	我们是做贷款融资方面的，帮助客户从银行或金融机构顺利融资，数据来源都是客户从网上主动申请，负责电话回访邀约，不需要打白名单，底薪5000，提成10-42，可以过来了解一下\n底薪五千 包含无责四千 一千绩效 开单就会有一千 提成10-42\n固定单休周六 上班时间9：30:-18:00 周天上班时间十点 午休12:20-14:00\n进行客户的邀约、谈判、签约\n银行信用贷款及抵押贷款模式，公司提供优质客户资源，客户均是在平台或推广渠道主动申请意向客户。\n需要给你约个面试过来看看吗\n	
